domain,"in_TI_phishtank"
"klx.start.page",true
"uuser89accept.start.page",true
"uuser90accept.start.page",true
"uuser88accepts.start.page",true
"vistory.com",true
"draddywe.web.app",true
"draddywe.firebaseapp.com",true
"owa-mail-auth.web.app",true
"owa-mail-auth.firebaseapp.com",true
"under-review-case-636fc.web.app",true
"under-review-case-636fc.firebaseapp.com",true
"zxcv00-po123.web.app",true
"zxcv00-po123.firebaseapp.com",true
"generalp01.myportfolio.com",true
"hpotikgkn.myportfolio.com",true
"attyahoomail.boxmode.io",true
"attmanagementsupport.boxmode.io",true
"srvcs-01846745456.start.page",true
"themoufservices.start.page",true
"webseth.com",true
"tshost.com.br",true
"gmxfka.web.app",true
"gmxfka.firebaseapp.com",true
"grceofglorie.web.app",true
"grceofglorie.firebaseapp.com",true
"violation-management-a6bc6.web.app",true
"violation-management-a6bc6.firebaseapp.com",true
"salonandspaindia.com",true
"ffnnbb_js_loader.rukkibospa5287.workers.dev",true
"mypageofficemailcheck.myportfolio.com",true
"disclosepack.myportfolio.com",true
"documents-charterconstructions.myportfolio.com",true
"currentiyattyahoocom.boxmode.io",true
"aaaaatttttttmail.boxmode.io",true
"mail.captiv8axosinfluencer.com",true
"vb32k5fr.hyperphp.com",true
"viacredi.ailos.hallo.app",true
"surgery-tips.com",true
"chuneroua.web.app",true
"chuneroua.firebaseapp.com",true
"ejusdemfarin.web.app",true
"ejusdemfarin.firebaseapp.com",true
"faucingdare.web.app",true
"faucingdare.firebaseapp.com",true
"owashdy.firebaseapp.com",true
"page-review-89685.web.app",true
"page-review-89685.firebaseapp.com",true
"rewhg-mtt3.web.app",true
"rewhg-mtt3.firebaseapp.com",true
"undergrdf.firebaseapp.com",true
"speitssc.org",true
"b8439r.w3spaces.com",true
"invoice6534ba5d.myportfolio.com",true
"attcurrentlyyahoo78.boxmode.io",true
"accts-rcvryd3.rf.gd",true
"cxautocontrolefinanbr.blogspot.com",true
"rrrrrrrrrrrrrrrrrr.hyperphp.com",true
"shinigamilayte1234.clickfunnels.com",true
"pgs-wrnngrcvry.rf.gd",true
"secureredir.myclickfunnels.com",true
"bunlorad.web.app",true
"bunlorad.firebaseapp.com",true
"tabwjwq78282hjwq09201jjakak89102rh.myportfolio.com",true
"communities1272c0.myportfolio.com",true
"mm.hostinglawn.com",true
"www5.homecu.net",true
"platform-juno-digital-pj-helfen.blogspot.com",true
"teleperformancerabota.ru",true
"cmkgracedvnes.web.app",true
"cmkgracedvnes.firebaseapp.com",true
"pbncerserxe.web.app",true
"pbncerserxe.firebaseapp.com",true
"xamsconect.firebaseapp.com",true
"sanpix.com.br",true
"cmkgracedvne.firebaseapp.com",true
"cmkgracedvne.web.app",true
"community-standards-1006436512.web.app",true
"community-standards-1006436512.firebaseapp.com",true
"verfddonecnbm.web.app",true
"verfddonecnbm.firebaseapp.com",true
"swisspassidsbb.cluster1.easy-hebergement.net",true
"rackspace.firebaseapp.com",true
"rackspace.web.app",true
"pokieasa0996.myportfolio.com",true
"attserviceupdate11.boxmode.io",true
"thermictechno.co.jp",true
"att-com247.boxmode.io",true
"cassaign.hyperphp.com",true
"dkb-sicherheitsabteilung.site44.com",true
"infoarabe.com",true
"bnpbancoit.web.app",true
"bnpbancoit.firebaseapp.com",true
"dh-lstrack771.web.app",true
"dh-lstrack771.firebaseapp.com",true
"jeudiunjour.web.app",true
"jeudiunjour.firebaseapp.com",true
"mb-idlk68wis.web.app",true
"mb-idlk68wis.firebaseapp.com",true
"metafb-5xp3o0v.web.app",true
"metafb-5xp3o0v.firebaseapp.com",true
"metafb-z2bpmk7.web.app",true
"metafb-z2bpmk7.firebaseapp.com",true
"sawmumkis.firebaseapp.com",true
"sawmumkis.web.app",true
"secured-share-server-gmfsteelgroup-1note.myportfolio.com",true
"anastasioudesign.com",true
"gabihazut.co.il",true
"dreamdiver.nl",true
"demo3.cloudwp.dev",true
"drive-secu.myportfolio.com",true
"commn-auth0.web.app",true
"commn-auth0.firebaseapp.com",true
"frkytw.web.app",true
"frkytw.firebaseapp.com",true
"surproductionlift.firebaseapp.com",true
"documentfile-review.myportfolio.com",true
"webtrans.yodao.com",true
"ryanml.github.io",true
"bppstceles.firebaseapp.com",true
"bppstceles.web.app",true
"fbsupport12002340239234.firebaseapp.com",true
"fbsuppport100203482348234.web.app",true
"fbsuppport100203482348234.firebaseapp.com",true
"porezna-uprava-33a1c.web.app",true
"porezna-uprava-33a1c.firebaseapp.com",true
"terminatorios.web.app",true
"terminatorios.firebaseapp.com",true
"benedon903fec.myportfolio.com",true
"fbsupport12002340239234.web.app",true
"on1force.web.app",true
"preshoffiz1.lp.page",true
"swisspass.cluster1.easy-hebergement.net",true
"awuedu.org",true
"ernuilibolikro.firebaseapp.com",true
"justquakitbold.firebaseapp.com",true
"key23456-698e6.web.app",true
"key23456-698e6.firebaseapp.com",true
"kse65-7a22a.web.app",true
"kse65-7a22a.firebaseapp.com",true
"meine-sicherheitshinweis.web.app",true
"meine-sicherheitshinweis.firebaseapp.com",true
"metafb-dwnyt6x.web.app",true
"metafb-dwnyt6x.firebaseapp.com",true
"mtt8-asdf31.web.app",true
"mtt8-asdf31.firebaseapp.com",true
"porezna-uprava-4b978.web.app",true
"porezna-uprava-4b978.firebaseapp.com",true
"porezna-uprava-8f75b.web.app",true
"porezna-uprava-8f75b.firebaseapp.com",true
"porezna-uprava-f0415.web.app",true
"porezna-uprava-f0415.firebaseapp.com",true
"smashdorlayert.firebaseapp.com",true
"ww-acesson-simplificado2023.blogspot.com",true
"wwacessorapido-portalcliente.blogspot.com",true
"steelbim.pt",true
"sendnoteview-log.myportfolio.com",true
"reviewfile-document.myportfolio.com",true
"darrawli22940d.myportfolio.com",true
"benedon90.myportfolio.com",true
"tangkorings.rf.gd",true
"crediunion1alaska.web.app",true
"tracking.postlogistics.ch",true
"sbbkonto.cluster1.easy-hebergement.net",true
"www.pisocks.com",true
"activation-2d.web.app",true
"activation-2d.firebaseapp.com",true
"kopdqae-3325da.web.app",true
"kopdqae-3325da.firebaseapp.com",true
"porezna-uprava-5e120.web.app",true
"porezna-uprava-5e120.firebaseapp.com",true
"tuttevadavantirol.firebaseapp.com",true
"reschiastudios.com",true
"deeluxeetorolh.firebaseapp.com",true
"eciadalore.web.app",true
"eciadalore.firebaseapp.com",true
"fbsupport-100032423423423.web.app",true
"fbsupport-100032423423423.firebaseapp.com",true
"finlesuvr.web.app",true
"finlesuvr.firebaseapp.com",true
"honestanne300.myportfolio.com",true
"interactivesoftwareru.blogspot.com",true
"onlwallcone.blogspot.com",true
"adamascrate.firebaseapp.com",true
"enirvod.web.app",true
"enirvod.firebaseapp.com",true
"monlheure.web.app",true
"monlheure.firebaseapp.com",true
"porezna-uprava-9d4fd.web.app",true
"porezna-uprava-9d4fd.firebaseapp.com",true
"remondrebezere.web.app",true
"remondrebezere.firebaseapp.com",true
"voubalitiquemono.web.app",true
"voubalitiquemono.firebaseapp.com",true
"vpostelerc.web.app",true
"vpostelerc.firebaseapp.com",true
"ritae1e1.myportfolio.com",true
"oneoffice365loginn.myportfolio.com",true
"loginhomepage-sharefile.myportfolio.com",true
"attsigninportal.boxmode.io",true
"altawon-water-leakage-discovery.com",true
"urg-gamesapp.weebly.com",true
"mail.elseref.com",true
"jiophones.epizy.com",true
"bpostceles.firebaseapp.com",true
"dabrefololokiffe.web.app",true
"dabrefololokiffe.firebaseapp.com",true
"metafb-tvz6efk.web.app",true
"metafb-tvz6efk.firebaseapp.com",true
"porezna-uprava-23b83.web.app",true
"porezna-uprava-23b83.firebaseapp.com",true
"porezna-uprava-82a29.web.app",true
"porezna-uprava-82a29.firebaseapp.com",true
"sp-access-window.web.app",true
"sp-access-window.firebaseapp.com",true
"t-mobil-28c13.web.app",true
"t-mobil-28c13.firebaseapp.com",true
"secured-shareserver-gmfsteelgroup-1note.myportfolio.com",true
"document-filereview.myportfolio.com",true
"21stcenturyequipmentllc.myportfolio.com",true
"pcampbelldd2f.myportfolio.com",true
"attupdateinx.boxmode.io",true
"attupdatein.boxmode.io",true
"attmail.boxmode.io",true
"bancobs2empresas.web.app",true
"bancobs2empresas.firebaseapp.com",true
"cavaallerfort-8c1c9.web.app",true
"cavaallerfort-8c1c9.firebaseapp.com",true
"creencerater.firebaseapp.com",true
"updateform-rec.myportfolio.com",true
"attmailserverupdate.boxmode.io",true
"xerodilem.pt",true
"engineersclubindia.com",true
"ecoutepro.blogspot.com",true
"dzdzdzqaaaaa.hyperphp.com",true
"www.bing.com:443",true
"attverify.godaddysites.com",true
"svplotnikov.ru",true
"itvopen.net",true
"bnchncecat.web.app",true
"bnchncecat.firebaseapp.com",true
"promouleht.web.app",true
"promouleht.firebaseapp.com",true
"townhallpro.myportfolio.com",true
"brandee6f94.myportfolio.com",true
"yahoomailv.boxmode.io",true
"updatelogin5666.boxmode.io",true
"aattttttttwebmail.boxmode.io",true
"www.tiny.one",true
"9691564644650.hyperphp.com",true
"kathmanduhealing.org",true
"abuseid34096348945656878.web.app",true
"abuseid34096348945656878.firebaseapp.com",true
"amagracentos.firebaseapp.com",true
"mbemailt6jar1m.web.app",true
"mbemailt6jar1m.firebaseapp.com",true
"metafb-4l862c5.web.app",true
"metafb-4l862c5.firebaseapp.com",true
"metafb-4p2hl40.web.app",true
"metafb-4p2hl40.firebaseapp.com",true
"metafb-8h3cz8k.web.app",true
"metafb-8h3cz8k.firebaseapp.com",true
"metafb-27zrain.web.app",true
"metafb-27zrain.firebaseapp.com",true
"metafb-c44fn7h.web.app",true
"metafb-c44fn7h.firebaseapp.com",true
"metafb-fbw7r3d.web.app",true
"metafb-fbw7r3d.firebaseapp.com",true
"metafb-g0suvhc.web.app",true
"metafb-g0suvhc.firebaseapp.com",true
"metafb-iacdqc5.web.app",true
"metafb-iacdqc5.firebaseapp.com",true
"metafb-iyckq7p.web.app",true
"metafb-iyckq7p.firebaseapp.com",true
"metafb-jhyeins.web.app",true
"metafb-jhyeins.firebaseapp.com",true
"metafb-jpnyir3.web.app",true
"metafb-jpnyir3.firebaseapp.com",true
"metafb-o4hcv2v.web.app",true
"metafb-o4hcv2v.firebaseapp.com",true
"metafb-r4puxxh.web.app",true
"metafb-r4puxxh.firebaseapp.com",true
"metafb-shf4839.web.app",true
"metafb-shf4839.firebaseapp.com",true
"metafb-slwx5f9.web.app",true
"metafb-slwx5f9.firebaseapp.com",true
"metafb-tttjcn8.web.app",true
"metafb-tttjcn8.firebaseapp.com",true
"metafb-us13dm0.web.app",true
"metafb-us13dm0.firebaseapp.com",true
"mufflate.web.app",true
"mufflate.firebaseapp.com",true
"tra-srt09923.web.app",true
"tra-srt09923.firebaseapp.com",true
"win365onenote.myportfolio.com",true
"internationlaozonef1.myportfolio.com",true
"currentlyattyahoocom.boxmode.io",true
"etherwallet.mobilelab.vn",true
"attupdatetoolsd.boxmode.io",true
"ridgewaykite.com",true
"sumup.files.com",true
"metafb-2jle6gn.web.app",true
"metafb-2jle6gn.firebaseapp.com",true
"metafb-9oog2cr.web.app",true
"metafb-9oog2cr.firebaseapp.com",true
"metafb-442nf3o.web.app",true
"metafb-442nf3o.firebaseapp.com",true
"metafb-bf3c6z6.web.app",true
"metafb-bf3c6z6.firebaseapp.com",true
"metafb-birp4l6.web.app",true
"metafb-birp4l6.firebaseapp.com",true
"metafb-c7517ar.web.app",true
"metafb-c7517ar.firebaseapp.com",true
"metafb-dzak0h3.web.app",true
"metafb-dzak0h3.firebaseapp.com",true
"metafb-fvdga1t.web.app",true
"metafb-fvdga1t.firebaseapp.com",true
"metafb-hbwf52d.web.app",true
"metafb-hbwf52d.firebaseapp.com",true
"metafb-lb4m37a.web.app",true
"metafb-lb4m37a.firebaseapp.com",true
"metafb-lux32gx.web.app",true
"metafb-lux32gx.firebaseapp.com",true
"metafb-pegcoub.web.app",true
"metafb-pegcoub.firebaseapp.com",true
"metafb-qglu5n5.web.app",true
"metafb-qglu5n5.firebaseapp.com",true
"metafb-rdek30m.web.app",true
"metafb-rdek30m.firebaseapp.com",true
"metafb-reoxcek.web.app",true
"metafb-reoxcek.firebaseapp.com",true
"metafb-tt5acs5.web.app",true
"metafb-tt5acs5.firebaseapp.com",true
"metafb-wpyy1ic.web.app",true
"metafb-wpyy1ic.firebaseapp.com",true
"metafb-xqytbvp.web.app",true
"metafb-xqytbvp.firebaseapp.com",true
"metafb-yk0eqcr.web.app",true
"metafb-yk0eqcr.firebaseapp.com",true
"bnmperc.web.app",true
"bnmperc.firebaseapp.com",true
"buzniqzwdi.web.app",true
"buzniqzwdi.firebaseapp.com",true
"conemaxil.web.app",true
"conemaxil.firebaseapp.com",true
"eslineskim.firebaseapp.com",true
"metaprofile.web.app",true
"metaprofile.firebaseapp.com",true
"zoho-26c66.web.app",true
"zoho-26c66.firebaseapp.com",true
"read-word3.myportfolio.com",true
"quickmailmallerhahs83300303.boxmode.io",true
"attwebnetmail.boxmode.io",true
"violationuse.start.page",true
"ww1.banrural.com",true
"croisthegame.web.app",true
"croisthegame.firebaseapp.com",true
"delokguio.firebaseapp.com",true
"attupdateinfools.boxmode.io",true
"goo.gs",true
"conspirerepiretche.web.app",true
"conspirerepiretche.firebaseapp.com",true
"microsoftdocumenti-sharepoint.myportfolio.com",true
"review-filedocument.myportfolio.com",true
"jaybless02.myportfolio.com",true
"docuslotz-portfolios.myportfolio.com",true
"userallmanager-comptemaincloud.webstuhlmanufaktur.com",true
"bonkbox-claim.web.app",true
"akrammillstore.com",true
"mail-101827.weeblysite.com",true
"mail-101827.square.site",true
"mail-101591.square.site",true
"cauradaada.web.app",true
"cauradaada.firebaseapp.com",true
"ceonnexion-nord-carte-validat.web.app",true
"ceonnexion-nord-carte-validat.firebaseapp.com",true
"grussegeh.web.app",true
"grussegeh.firebaseapp.com",true
"invoice-elta.web.app",true
"invoice-elta.firebaseapp.com",true
"estarrcfe2.myportfolio.com",true
"msmvoice.blogspot.com",true
"devomats.com",true
"www.portalvivoligado.com.br",true
"psowwau8292192snamqkq21822jsj8910223hjsja.myportfolio.com",true
"samsunmechanical.myportfolio.com",true
"ingsecusecuring.web.app",true
"ingsecusecuring.firebaseapp.com",true
"cpmailnote00.boxmode.io",true
"kit-oficina-mondial.blogspot.com",true
"www.lidance.co.il",true
"app.smartsheet.com",true
"macimixrt.web.app",true
"macimixrt.firebaseapp.com",true
"oliberastense.firebaseapp.com",true
"gedascx.blogspot.com",true
"randomarts.netlify.app",true
"bailleyesscoold.firebaseapp.com",true
"fm-a064f.web.app",true
"fm-a064f.firebaseapp.com",true
"router-chef.web.app",true
"router-chef.firebaseapp.com",true
"succesjuissif.firebaseapp.com",true
"img001.prntscr.com",true
"jellyesports.web.app",true
"jellybabiesnft.web.app",true
"rascalsnft.web.app",true
"doggoclaim.web.app",true
"doggodao.web.app",true
"metasupport100023469341.web.app",true
"metasupport100023469341.firebaseapp.com",true
"greattrade.com.ua",true
"tostudydrycleaning.ru",true
"jnlklknlknlk.agilecrm.com",true
"tempkool.com",true
"allegro-ups.e-kei.pl",true
"app3-smsvn.web.app",true
"app3-smsvn.firebaseapp.com",true
"helpid100235789238974.web.app",true
"helpid100235789238974.firebaseapp.com",true
"tuyasaweb.0hi.me",true
"miningbase.cloud",true
"bnditonabs.web.app",true
"bnditonabs.firebaseapp.com",true
"htmrsdre.firebaseapp.com",true
"lit-software-services.web.app",true
"lit-software-services.firebaseapp.com",true
"redorange-54175.web.app",true
"redorange-54175.firebaseapp.com",true
"sourceoflivecould.firebaseapp.com",true
"zebiaemoister.firebaseapp.com",true
"moeteduvn-my.sharepoint.com",true
"tokenpocket-pro.web.app",true
"caseid100423982348237490.web.app",true
"caseid100423982348237490.firebaseapp.com",true
"jummo2.web.app",true
"jummo2.firebaseapp.com",true
"felipegomez.co",true
"confirmsaccount.start.page",true
"walken-nft.web.app",true
"www.la-fregate.com",true
"espacioroma.com",true
"help.emerrge.com",true
"delacerralaw.com",true
"synspad.web.app",true
"case-1000056435788567.start.page",true
"okaybearsworld.web.app",true
"duelbots.web.app",true
"degodsdigital.web.app",true
"taiyoil.web.app",true
"synspad.firebaseapp.com",true
"safetyculture.pensioensimpel.nl",true
"hypeprimates.web.app",true
"latam-oab.cd-brasil.com",true
"hollingworld.web.app",true
"hollingworld.firebaseapp.com",true
"codigosestimativas.pt",true
"sfr.info",true
"bezahlen.net",true
"oldmonero.net",true
"iniciobanesconline.web.app",true
"iniciobanesconline.firebaseapp.com",true
"nbl-pay.web.app",true
"out049340034365.web.app",true
"out049340034365.firebaseapp.com",true
"login.mirakl.net",true
"mail-103837.square.site",true
"mail-103837.weeblysite.com",true
"mail-102664.square.site",true
"mail-102664.weeblysite.com",true
"credit-agricole6.firebaseapp.com",true
"credit-agricole6.web.app",true
"www.thevinylspectrum.com",true
"losospl.github.io",true
"megaway.start.page",true
"stowawaypay.com",true
"lulumaga.mycartpanda.com",true
"documen.site",true
"ac6.godaddysites.com",true
"siteorange8.godaddysites.com",true
"betg366.start.page",true
"dpomstlms.web.app",true
"dpomstlms.firebaseapp.com",true
"polygon-apes-minting.netlify.app",true
"carlomcer.web.app",true
"carlomcer.firebaseapp.com",true
"carlomcur.web.app",true
"carlomcur.firebaseapp.com",true
"sumpogaes.web.app",true
"sumpogaes.firebaseapp.com",true
"metasupport1020340234023432.web.app",true
"metasupport1020340234023432.firebaseapp.com",true
"4de.formstack.com",true
"infoefocusiric.github.io",true
"holders.sellpass.io",true
"doc-0sign.firebaseapp.com",true
"doc-0sign.web.app",true
"mt1serviceonline.firebaseapp.com",true
"mt1serviceonline.web.app",true
"nespoltems.firebaseapp.com",true
"nespoltems.web.app",true
"zimbanilnowe.firebaseapp.com",true
"zimbanilnowe.web.app",true
"aproveder.start.page",true
"confrimyouraccoun.start.page",true
"secure-meta-business.start.page",true
"employeerebatecredit.com",true
"miamigojesus.edu.pe",true
"beta-track.web.app",true
"beta-track.firebaseapp.com",true
"track-id3998.web.app",true
"track-id3998.firebaseapp.com",true
"mail.teikit.es",true
"lojaabdiascyclo.blogspot.com",true
"bardersanber.clickfunnels.com",true
"track-id8763.web.app",true
"track-id8763.firebaseapp.com",true
"curaenatura.com",true
"activity.eventlink.to",true
"trim.one",true
"pardisfilm.ir",true
"track-id4952.web.app",true
"track-id4952.firebaseapp.com",true
"sjfkeno.web.app",true
"sjfkeno.firebaseapp.com",true
"ww1-bradconetempresa-ne2.web.app",true
"asist.start.page",true
"and.start.page",true
"publis.start.page",true
"gospolum.web.app",true
"gospolum.firebaseapp.com",true
"gspounos.web.app",true
"gspounos.firebaseapp.com",true
"metasupport1000759136.web.app",true
"metasupport1000759136.firebaseapp.com",true
"smartfoxapp-cc43c.web.app",true
"smartfoxapp-cc43c.firebaseapp.com",true
"www.100responsible.com",true
"egiscola.pt",true
"cmdvitorborges.com",true
"digitalisationprofil.web.app",true
"digitalisationprofil.firebaseapp.com",true
"poscaro.web.app",true
"poscaro.firebaseapp.com",true
"prsepotle.web.app",true
"prsepotle.firebaseapp.com",true
"mobidrive.com",true
"track-id3900.web.app",true
"track-id3900.firebaseapp.com",true
